,new_cases,new_deaths,new_recovered,new_activeCases,total_cases,total_deaths,total_recovered,total_activeCases,Province,Island,Longitude,Latitude,ConfirmedInOther_Country,DeathsInOther_Country,RecoveredInOther_Country
2020-05-10,3.0,0.0,6.0,-3.0,1751.0,119.0,321.0,1311.0,Jawa Barat,Jawa,107.6037083,-6.920432083,100408,2772,67808.0
2020-05-10,23.0,1.0,6.0,16.0,1280.0,89.0,370.0,821.0,Jawa Tengah,Jawa,110.2011149,-7.259097177,100645,2777,67999.0
2020-05-10,78.0,7.0,48.0,23.0,1573.0,309.0,1029.0,235.0,Jawa Timur,Jawa,112.73294140000002,-7.723345579,100873,2782,68185.0
2020-05-10,2.0,0.0,0.0,2.0,120.0,3.0,13.0,104.0,Kalimantan Barat,Kalimantan,111.12117759999998,-0.08647457199999999,101120,2786,68383.0
2020-05-10,7.0,0.0,0.0,7.0,260.0,9.0,24.0,227.0,Kalimantan Selatan,Kalimantan,115.4385783,-2.9935949789999996,101382,2792,68589.0
2020-05-10,4.0,0.0,0.0,4.0,193.0,11.0,69.0,113.0,Kalimantan Tengah,Kalimantan,113.41765359999998,-1.602484653,101657,2798,68802.0
2020-05-10,4.0,0.0,3.0,1.0,217.0,2.0,37.0,178.0,Kalimantan Timur,Kalimantan,116.4684405,0.45385803,101913,2803,69011.0
2020-05-10,0.0,0.0,1.0,-1.0,131.0,1.0,7.0,123.0,Kalimantan Utara,Kalimantan,116.2188791,2.8910126210000002,102144,2807,69212.0
2020-05-10,1.0,0.0,0.0,1.0,30.0,1.0,8.0,21.0,Kepulauan Bangka Belitung,Sumatera,106.5499324,-2.447444127,102369,2812,69403.0
2020-05-10,0.0,0.0,1.0,-1.0,101.0,11.0,73.0,17.0,Kepulauan Riau,Sumatera,108.261746,3.916346,102641,2816,69608.0
2020-05-10,0.0,1.0,0.0,-1.0,66.0,7.0,26.0,33.0,Lampung,Sumatera,105.02143659999999,-4.916792975,102860,2819,69791.0
2020-05-10,0.0,0.0,1.0,-1.0,32.0,2.0,13.0,17.0,Maluku,Maluku,129.57679199999998,-3.192572,103127,2822,69992.0
2020-05-10,0.0,0.0,0.0,0.0,54.0,0.0,11.0,43.0,Maluku Utara,Maluku,127.53910719999999,0.21203694899999997,103381,2827,70188.0
2020-05-10,0.0,0.0,5.0,-5.0,330.0,6.0,91.0,233.0,Nusa Tenggara Barat,Nusa Tenggara,117.5086257,-8.606998866,103611,2831,70373.0
2020-05-10,1.0,0.0,0.0,1.0,14.0,0.0,2.0,12.0,Nusa Tenggara Timur,Nusa Tenggara,121.592271,-8.682205,103833,2836,70554.0
2020-05-10,30.0,0.0,0.0,30.0,305.0,7.0,50.0,248.0,Papua,Papua,138.69603,-4.66620953,104092,2840,70747.0
2020-05-10,17.0,0.0,2.0,15.0,70.0,1.0,2.0,67.0,Papua Barat,Papua,132.9762624,-2.045160182,104341,2843,70933.0
2020-05-10,2.0,0.0,7.0,-5.0,76.0,6.0,50.0,20.0,Riau,Sumatera,101.8051092,0.511647851,104606,2849,71127.0
2020-05-10,0.0,0.0,0.0,0.0,62.0,2.0,5.0,55.0,Sulawesi Barat,Sulawesi,119.34501940000001,-2.461746053,104852,2853,71343.0
2020-05-10,12.0,2.0,6.0,4.0,722.0,48.0,265.0,409.0,Sulawesi Selatan,Sulawesi,120.16205590000001,-3.731080714,105124,2856,71552.0
2020-05-10,8.0,0.0,0.0,8.0,83.0,3.0,12.0,68.0,Sulawesi Tengah,Sulawesi,121.20109270000002,-1.00413668,105369,2861,71755.0
2020-05-10,5.0,0.0,1.0,4.0,77.0,3.0,16.0,58.0,Sulawesi Tenggara,Sulawesi,122.070311,-4.124688793,105596,2863,71945.0
2020-05-10,18.0,1.0,0.0,17.0,71.0,6.0,17.0,48.0,Sulawesi Utara,Sulawesi,124.5212396,1.259638212,105854,2866,72143.0
2020-05-10,13.0,0.0,2.0,11.0,299.0,18.0,59.0,222.0,Sumatera Barat,Sumatera,100.46506240000001,-0.850253225,106097,2871,72336.0
2020-05-10,0.0,3.0,9.0,-12.0,278.0,13.0,64.0,201.0,Sumatera Selatan,Sumatera,104.1694647,-3.216211808,106359,2877,72538.0
2020-05-10,0.0,0.0,0.0,0.0,179.0,24.0,48.0,107.0,Sumatera Utara,Sumatera,99.05196442,2.191894453,106610,2881,72745.0
2020-05-11,0.0,0.0,1.0,-1.0,17.0,1.0,12.0,4.0,Aceh,Sumatera,96.91052174,4.225614628,106887,2884,72956.0
2020-05-11,3.0,0.0,5.0,-2.0,309.0,3.0,138.0,168.0,Bali,Nusa Tenggara,115.1317136,-8.369471687999999,107122,2888,73152.0
2020-05-11,8.0,0.0,5.0,3.0,500.0,66.0,390.0,44.0,Banten,Jawa,106.10900430000001,-6.4567363879999995,107339,2891,73344.0
2020-05-11,0.0,0.0,0.0,0.0,37.0,2.0,2.0,33.0,Bengkulu,Sumatera,102.3384213,-3.533583627,107578,2894,73530.0
2020-05-11,81.0,6.0,9.0,66.0,4954.0,413.0,781.0,3760.0,DKI Jakarta,Jawa,106.8361183,-6.204698991,107841,2898,73732.0
2020-05-11,6.0,1.0,6.0,-1.0,158.0,8.0,68.0,82.0,Daerah Istimewa Yogyakarta,Jawa,110.4448783,-7.89450185,108116,2900,73940.0
2020-05-11,0.0,0.0,0.0,0.0,20.0,1.0,15.0,4.0,Gorontalo,Sulawesi,122.3760581,0.687002604,108381,2904,74136.0
2020-05-11,1.0,0.0,0.0,1.0,65.0,0.0,3.0,62.0,Jambi,Sumatera,102.72364040000001,-1.69769766,108629,2909,74330.0
2020-05-11,58.0,4.0,16.0,38.0,1809.0,123.0,337.0,1349.0,Jawa Barat,Jawa,107.6037083,-6.920432083,109088,2914,74692.0
2020-05-11,3.0,0.0,6.0,-3.0,1283.0,89.0,376.0,818.0,Jawa Tengah,Jawa,110.2011149,-7.259097177,109313,2918,74871.0
2020-05-11,54.0,13.0,70.0,-29.0,1627.0,322.0,1099.0,206.0,Jawa Timur,Jawa,112.73294140000002,-7.723345579,109559,2924,75057.0
2020-05-11,0.0,0.0,0.0,0.0,120.0,3.0,13.0,104.0,Kalimantan Barat,Kalimantan,111.12117759999998,-0.08647457199999999,109782,2926,75243.0
2020-05-11,0.0,0.0,0.0,0.0,260.0,9.0,24.0,227.0,Kalimantan Selatan,Kalimantan,115.4385783,-2.9935949789999996,110049,2930,75436.0
2020-05-11,7.0,0.0,0.0,7.0,200.0,11.0,69.0,120.0,Kalimantan Tengah,Kalimantan,113.41765359999998,-1.602484653,110303,2932,75628.0
2020-05-11,7.0,1.0,4.0,2.0,224.0,3.0,41.0,180.0,Kalimantan Timur,Kalimantan,116.4684405,0.45385803,110513,2935,75816.0
2020-05-11,1.0,0.0,0.0,1.0,132.0,1.0,7.0,124.0,Kalimantan Utara,Kalimantan,116.2188791,2.8910126210000002,110711,2939,75999.0
2020-05-11,0.0,0.0,0.0,0.0,30.0,1.0,8.0,21.0,Kepulauan Bangka Belitung,Sumatera,106.5499324,-2.447444127,110894,2943,76168.0
2020-05-11,3.0,0.0,7.0,-4.0,104.0,11.0,80.0,13.0,Kepulauan Riau,Sumatera,108.261746,3.916346,111069,2945,76330.0
2020-05-11,0.0,1.0,0.0,-1.0,66.0,8.0,26.0,32.0,Lampung,Sumatera,105.02143659999999,-4.916792975,111247,2947,76489.0
2020-05-11,0.0,2.0,4.0,-6.0,32.0,4.0,17.0,11.0,Maluku,Maluku,129.57679199999998,-3.192572,111418,2950,76640.0
2020-05-11,0.0,0.0,0.0,0.0,54.0,0.0,11.0,43.0,Maluku Utara,Maluku,127.53910719999999,0.21203694899999997,111600,2954,76797.0
2020-05-11,1.0,0.0,13.0,-12.0,331.0,6.0,104.0,221.0,Nusa Tenggara Barat,Nusa Tenggara,117.5086257,-8.606998866,111764,2958,76940.0
2020-05-11,0.0,0.0,0.0,0.0,14.0,0.0,2.0,12.0,Nusa Tenggara Timur,Nusa Tenggara,121.592271,-8.682205,111917,2961,77076.0
2020-05-11,0.0,0.0,0.0,0.0,305.0,7.0,50.0,248.0,Papua,Papua,138.69603,-4.66620953,112094,2964,77225.0
2020-05-11,0.0,0.0,0.0,0.0,70.0,1.0,2.0,67.0,Papua Barat,Papua,132.9762624,-2.045160182,112279,2967,77382.0
2020-05-11,1.0,0.0,3.0,-2.0,77.0,6.0,53.0,18.0,Riau,Sumatera,101.8051092,0.511647851,112461,2970,77537.0
2020-05-11,0.0,0.0,0.0,0.0,62.0,2.0,5.0,55.0,Sulawesi Barat,Sulawesi,119.34501940000001,-2.461746053,112622,2973,77683.0
2020-05-11,0.0,1.0,11.0,-12.0,722.0,49.0,276.0,397.0,Sulawesi Selatan,Sulawesi,120.16205590000001,-3.731080714,112805,2977,77842.0
2020-05-11,0.0,0.0,1.0,-1.0,83.0,3.0,13.0,67.0,Sulawesi Tengah,Sulawesi,121.20109270000002,-1.00413668,112960,2979,77976.0
2020-05-11,0.0,0.0,0.0,0.0,77.0,3.0,16.0,58.0,Sulawesi Tenggara,Sulawesi,122.070311,-4.124688793,113092,2983,78098.0
2020-05-11,0.0,0.0,0.0,0.0,71.0,6.0,17.0,48.0,Sulawesi Utara,Sulawesi,124.5212396,1.259638212,113255,2987,78234.0
2020-05-11,0.0,0.0,11.0,-11.0,299.0,18.0,70.0,211.0,Sumatera Barat,Sumatera,100.46506240000001,-0.850253225,113430,2991,78377.0
2020-05-11,0.0,0.0,0.0,0.0,278.0,13.0,64.0,201.0,Sumatera Selatan,Sumatera,104.1694647,-3.216211808,113593,2996,78524.0
2020-05-11,17.0,3.0,0.0,14.0,196.0,27.0,48.0,121.0,Sumatera Utara,Sumatera,99.05196442,2.191894453,113761,3002,78672.0
2020-05-12,0.0,0.0,0.0,0.0,17.0,1.0,12.0,4.0,Aceh,Sumatera,96.91052174,4.225614628,113948,3007,78824.0
2020-05-12,14.0,0.0,2.0,12.0,323.0,3.0,140.0,180.0,Bali,Nusa Tenggara,115.1317136,-8.369471687999999,114104,3010,78946.0
2020-05-12,18.0,0.0,5.0,13.0,518.0,66.0,395.0,57.0,Banten,Jawa,106.10900430000001,-6.4567363879999995,114234,3013,79064.0
2020-05-12,3.0,0.0,0.0,3.0,40.0,2.0,2.0,36.0,Bengkulu,Sumatera,102.3384213,-3.533583627,114382,3018,79187.0
2020-05-12,96.0,2.0,108.0,-14.0,5050.0,415.0,889.0,3746.0,DKI Jakarta,Jawa,106.8361183,-6.204698991,114543,3022,79319.0
2020-05-12,10.0,0.0,0.0,10.0,168.0,8.0,68.0,92.0,Daerah Istimewa Yogyakarta,Jawa,110.4448783,-7.89450185,114681,3026,79428.0
2020-05-12,0.0,0.0,0.0,0.0,20.0,1.0,15.0,4.0,Gorontalo,Sulawesi,122.3760581,0.687002604,114851,3028,79556.0
2020-05-12,0.0,0.0,0.0,0.0,65.0,0.0,3.0,62.0,Jambi,Sumatera,102.72364040000001,-1.69769766,115143,3034,79783.0
2020-05-12,50.0,0.0,9.0,41.0,1859.0,123.0,346.0,1390.0,Jawa Barat,Jawa,107.6037083,-6.920432083,115265,3036,79887.0
2020-05-12,18.0,2.0,5.0,11.0,1301.0,91.0,381.0,829.0,Jawa Tengah,Jawa,110.2011149,-7.259097177,115410,3040,79994.0
2020-05-12,111.0,11.0,28.0,72.0,1738.0,333.0,1127.0,278.0,Jawa Timur,Jawa,112.73294140000002,-7.723345579,115540,3045,80103.0
2020-05-12,3.0,0.0,9.0,-6.0,123.0,3.0,22.0,98.0,Kalimantan Barat,Kalimantan,111.12117759999998,-0.08647457199999999,115688,3048,80219.0
2020-05-12,14.0,0.0,0.0,14.0,274.0,9.0,24.0,241.0,Kalimantan Selatan,Kalimantan,115.4385783,-2.9935949789999996,115842,3051,80347.0
2020-05-12,4.0,0.0,1.0,3.0,204.0,11.0,70.0,123.0,Kalimantan Tengah,Kalimantan,113.41765359999998,-1.602484653,115970,3053,80455.0
2020-05-12,3.0,0.0,3.0,0.0,227.0,3.0,44.0,180.0,Kalimantan Timur,Kalimantan,116.4684405,0.45385803,116066,3055,80566.0
2020-05-12,0.0,0.0,5.0,-5.0,132.0,1.0,12.0,119.0,Kalimantan Utara,Kalimantan,116.2188791,2.8910126210000002,116157,3057,80659.0
2020-05-12,0.0,0.0,0.0,0.0,30.0,1.0,8.0,21.0,Kepulauan Bangka Belitung,Sumatera,106.5499324,-2.447444127,116255,3061,80887.0
2020-05-12,2.0,0.0,1.0,1.0,106.0,11.0,81.0,14.0,Kepulauan Riau,Sumatera,108.261746,3.916346,116349,3066,80981.0
2020-05-12,0.0,0.0,0.0,0.0,66.0,8.0,26.0,32.0,Lampung,Sumatera,105.02143659999999,-4.916792975,116438,3069,81065.0
2020-05-12,18.0,0.0,0.0,18.0,50.0,4.0,17.0,29.0,Maluku,Maluku,129.57679199999998,-3.192572,116543,3071,81065.0
2020-05-12,0.0,0.0,0.0,0.0,54.0,0.0,11.0,43.0,Maluku Utara,Maluku,127.53910719999999,0.21203694899999997,116657,3074,81160.0
2020-05-12,8.0,0.0,0.0,8.0,339.0,6.0,104.0,229.0,Nusa Tenggara Barat,Nusa Tenggara,117.5086257,-8.606998866,116750,3077,81242.0
2020-05-12,1.0,0.0,0.0,1.0,15.0,0.0,2.0,13.0,Nusa Tenggara Timur,Nusa Tenggara,121.592271,-8.682205,116836,3080,81316.0
2020-05-12,16.0,0.0,0.0,16.0,321.0,7.0,50.0,264.0,Papua,Papua,138.69603,-4.66620953,116946,3084,81349.0
2020-05-12,0.0,0.0,0.0,0.0,70.0,1.0,2.0,67.0,Papua Barat,Papua,132.9762624,-2.045160182,117061,3089,81442.0
2020-05-12,7.0,0.0,0.0,7.0,84.0,6.0,53.0,25.0,Riau,Sumatera,101.8051092,0.511647851,117192,3093,81538.0
2020-05-12,5.0,0.0,2.0,3.0,67.0,2.0,7.0,58.0,Sulawesi Barat,Sulawesi,119.34501940000001,-2.461746053,117304,3096,81632.0
2020-05-12,26.0,0.0,7.0,19.0,748.0,49.0,283.0,416.0,Sulawesi Selatan,Sulawesi,120.16205590000001,-3.731080714,117429,3099,81729.0
2020-05-12,12.0,0.0,0.0,12.0,95.0,3.0,13.0,79.0,Sulawesi Tengah,Sulawesi,121.20109270000002,-1.00413668,117524,3102,81813.0
2020-05-12,0.0,0.0,0.0,0.0,77.0,3.0,16.0,58.0,Sulawesi Tenggara,Sulawesi,122.070311,-4.124688793,117622,3105,81896.0
2020-05-12,3.0,0.0,9.0,-6.0,74.0,6.0,26.0,42.0,Sulawesi Utara,Sulawesi,124.5212396,1.259638212,117739,3108,81994.0
2020-05-12,20.0,1.0,3.0,16.0,319.0,19.0,73.0,227.0,Sumatera Barat,Sumatera,100.46506240000001,-0.850253225,117879,3112,82096.0
2020-05-12,1.0,1.0,9.0,-9.0,279.0,14.0,73.0,192.0,Sumatera Selatan,Sumatera,104.1694647,-3.216211808,118004,3116,82192.0
2020-05-12,2.0,0.0,5.0,-3.0,198.0,27.0,53.0,118.0,Sumatera Utara,Sumatera,99.05196442,2.191894453,118116,3119,82289.0
2020-05-13,0.0,0.0,1.0,-1.0,17.0,1.0,13.0,3.0,Aceh,Sumatera,96.91052174,4.225614628,118251,3123,82392.0
2020-05-13,4.0,0.0,1.0,3.0,327.0,3.0,141.0,183.0,Bali,Nusa Tenggara,115.1317136,-8.369471687999999,118378,3126,82493.0
2020-05-13,20.0,0.0,6.0,14.0,538.0,66.0,401.0,71.0,Banten,Jawa,106.10900430000001,-6.4567363879999995,118516,3130,82600.0
2020-05-13,0.0,0.0,0.0,0.0,40.0,2.0,2.0,36.0,Bengkulu,Sumatera,102.3384213,-3.533583627,118645,3134,82704.0
2020-05-13,180.0,6.0,96.0,78.0,5230.0,421.0,985.0,3824.0,DKI Jakarta,Jawa,106.8361183,-6.204698991,118799,3137,82813.0
2020-05-13,12.0,0.0,1.0,11.0,180.0,8.0,69.0,103.0,Daerah Istimewa Yogyakarta,Jawa,110.4448783,-7.89450185,118975,3141,82929.0
2020-05-13,0.0,0.0,1.0,-1.0,20.0,1.0,16.0,3.0,Gorontalo,Sulawesi,122.3760581,0.687002604,119142,3144,83048.0
2020-05-13,0.0,0.0,0.0,0.0,65.0,0.0,3.0,62.0,Jambi,Sumatera,102.72364040000001,-1.69769766,119486,3152,83286.0
2020-05-13,7.0,0.0,31.0,-24.0,1866.0,123.0,377.0,1366.0,Jawa Barat,Jawa,107.6037083,-6.920432083,119642,3155,83397.0
2020-05-13,36.0,0.0,7.0,29.0,1337.0,91.0,388.0,858.0,Jawa Tengah,Jawa,110.2011149,-7.259097177,119805,3160,83514.0
2020-05-13,141.0,7.0,47.0,87.0,1879.0,340.0,1174.0,365.0,Jawa Timur,Jawa,112.73294140000002,-7.723345579,119992,3165,83636.0
2020-05-13,6.0,1.0,2.0,3.0,129.0,4.0,24.0,101.0,Kalimantan Barat,Kalimantan,111.12117759999998,-0.08647457199999999,120174,3172,83765.0
2020-05-13,13.0,0.0,0.0,13.0,287.0,9.0,24.0,254.0,Kalimantan Selatan,Kalimantan,115.4385783,-2.9935949789999996,120363,3181,83900.0
2020-05-13,16.0,0.0,1.0,15.0,220.0,11.0,71.0,138.0,Kalimantan Tengah,Kalimantan,113.41765359999998,-1.602484653,120562,3190,84038.0
2020-05-13,2.0,0.0,5.0,-3.0,229.0,3.0,49.0,177.0,Kalimantan Timur,Kalimantan,116.4684405,0.45385803,120736,3198,84167.0
2020-05-13,6.0,0.0,6.0,0.0,138.0,1.0,18.0,119.0,Kalimantan Utara,Kalimantan,116.2188791,2.8910126210000002,120922,3207,84299.0
2020-05-13,0.0,0.0,0.0,0.0,30.0,1.0,8.0,21.0,Kepulauan Bangka Belitung,Sumatera,106.5499324,-2.447444127,121112,3217,84440.0
2020-05-13,5.0,0.0,0.0,5.0,111.0,11.0,81.0,19.0,Kepulauan Riau,Sumatera,108.261746,3.916346,121344,3225,84598.0
2020-05-13,0.0,0.0,0.0,0.0,66.0,8.0,26.0,32.0,Lampung,Sumatera,105.02143659999999,-4.916792975,121580,3234,84745.0
2020-05-13,0.0,0.0,0.0,0.0,50.0,4.0,17.0,29.0,Maluku,Maluku,129.57679199999998,-3.192572,121866,3244,84940.0
2020-05-13,23.0,3.0,0.0,20.0,77.0,3.0,11.0,63.0,Maluku Utara,Maluku,127.53910719999999,0.21203694899999997,122108,3253,85108.0
2020-05-13,5.0,1.0,9.0,-5.0,344.0,7.0,113.0,224.0,Nusa Tenggara Barat,Nusa Tenggara,117.5086257,-8.606998866,122311,3261,85249.0
2020-05-13,6.0,0.0,0.0,6.0,21.0,0.0,2.0,19.0,Nusa Tenggara Timur,Nusa Tenggara,121.592271,-8.682205,122522,3270,85398.0
2020-05-13,5.0,0.0,0.0,5.0,326.0,7.0,50.0,269.0,Papua,Papua,138.69603,-4.66620953,122717,3280,85534.0
2020-05-13,0.0,0.0,0.0,0.0,70.0,1.0,2.0,67.0,Papua Barat,Papua,132.9762624,-2.045160182,122999,3289,85693.0
2020-05-13,8.0,0.0,0.0,8.0,92.0,6.0,53.0,33.0,Riau,Sumatera,101.8051092,0.511647851,123272,3299,85869.0
2020-05-13,6.0,0.0,0.0,6.0,73.0,2.0,7.0,64.0,Sulawesi Barat,Sulawesi,119.34501940000001,-2.461746053,123473,3307,86007.0
2020-05-13,54.0,0.0,5.0,49.0,802.0,49.0,288.0,465.0,Sulawesi Selatan,Sulawesi,120.16205590000001,-3.731080714,123692,3315,86149.0
2020-05-13,7.0,1.0,7.0,-1.0,102.0,4.0,20.0,78.0,Sulawesi Tengah,Sulawesi,121.20109270000002,-1.00413668,123900,3321,86280.0
2020-05-13,89.0,1.0,1.0,87.0,166.0,4.0,17.0,145.0,Sulawesi Tenggara,Sulawesi,122.070311,-4.124688793,124104,3328,86420.0
2020-05-13,8.0,1.0,0.0,7.0,82.0,7.0,26.0,49.0,Sulawesi Utara,Sulawesi,124.5212396,1.259638212,124288,3335,86554.0
2020-05-13,20.0,1.0,13.0,6.0,339.0,20.0,86.0,233.0,Sumatera Barat,Sumatera,100.46506240000001,-0.850253225,124483,3343,86703.0
2020-05-13,43.0,2.0,0.0,41.0,322.0,16.0,73.0,233.0,Sumatera Selatan,Sumatera,104.1694647,-3.216211808,124682,3350,86857.0
2020-05-13,2.0,0.0,0.0,2.0,200.0,27.0,53.0,120.0,Sumatera Utara,Sumatera,99.05196442,2.191894453,124889,3355,87003.0
2020-05-14,0.0,0.0,0.0,0.0,17.0,1.0,13.0,3.0,Aceh,Sumatera,96.91052174,4.225614628,125059,3360,87137.0
2020-05-14,5.0,0.0,3.0,2.0,332.0,3.0,144.0,185.0,Bali,Nusa Tenggara,115.1317136,-8.369471687999999,125194,3366,87251.0
2020-05-14,14.0,2.0,16.0,-4.0,552.0,68.0,417.0,67.0,Banten,Jawa,106.10900430000001,-6.4567363879999995,125311,3374,87359.0
2020-05-14,2.0,0.0,0.0,2.0,42.0,2.0,2.0,38.0,Bengkulu,Sumatera,102.3384213,-3.533583627,125485,3381,87476.0
2020-05-14,135.0,2.0,134.0,-1.0,5365.0,423.0,1119.0,3823.0,DKI Jakarta,Jawa,106.8361183,-6.204698991,125693,3388,87609.0
2020-05-14,4.0,0.0,7.0,-3.0,184.0,8.0,76.0,100.0,Daerah Istimewa Yogyakarta,Jawa,110.4448783,-7.89450185,125896,3395,87746.0
2020-05-14,2.0,0.0,1.0,1.0,22.0,1.0,17.0,4.0,Gorontalo,Sulawesi,122.3760581,0.687002604,126156,3401,87902.0
2020-05-14,1.0,0.0,0.0,1.0,66.0,0.0,3.0,63.0,Jambi,Sumatera,102.72364040000001,-1.69769766,126651,3411,88208.0
2020-05-14,12.0,1.0,16.0,-5.0,1878.0,124.0,393.0,1361.0,Jawa Barat,Jawa,107.6037083,-6.920432083,126860,3418,88346.0
2020-05-14,59.0,1.0,10.0,48.0,1396.0,92.0,398.0,906.0,Jawa Tengah,Jawa,110.2011149,-7.259097177,127107,3426,88497.0
2020-05-14,85.0,14.0,17.0,54.0,1964.0,354.0,1191.0,419.0,Jawa Timur,Jawa,112.73294140000002,-7.723345579,127361,3433,88672.0
2020-05-14,0.0,0.0,0.0,0.0,129.0,4.0,24.0,101.0,Kalimantan Barat,Kalimantan,111.12117759999998,-0.08647457199999999,127646,3440,88861.0
2020-05-14,2.0,0.0,0.0,2.0,289.0,9.0,24.0,256.0,Kalimantan Selatan,Kalimantan,115.4385783,-2.9935949789999996,127926,3448,89040.0
2020-05-14,3.0,0.0,10.0,-7.0,223.0,11.0,81.0,131.0,Kalimantan Tengah,Kalimantan,113.41765359999998,-1.602484653,128198,3455,89232.0
2020-05-14,8.0,0.0,11.0,-3.0,237.0,3.0,60.0,174.0,Kalimantan Timur,Kalimantan,116.4684405,0.45385803,128456,3460,89419.0
2020-05-14,0.0,0.0,2.0,-2.0,138.0,1.0,20.0,117.0,Kalimantan Utara,Kalimantan,116.2188791,2.8910126210000002,128725,3465,89625.0
2020-05-14,0.0,0.0,0.0,0.0,30.0,1.0,8.0,21.0,Kepulauan Bangka Belitung,Sumatera,106.5499324,-2.447444127,128913,3472,89839.0
2020-05-14,0.0,0.0,0.0,0.0,111.0,11.0,81.0,19.0,Kepulauan Riau,Sumatera,108.261746,3.916346,129218,3480,90057.0
2020-05-14,0.0,0.0,0.0,0.0,66.0,8.0,26.0,32.0,Lampung,Sumatera,105.02143659999999,-4.916792975,129640,3490,90281.0
2020-05-14,12.0,0.0,0.0,12.0,62.0,4.0,17.0,41.0,Maluku,Maluku,129.57679199999998,-3.192572,129976,3497,90517.0
2020-05-14,4.0,0.0,3.0,1.0,81.0,3.0,14.0,64.0,Maluku Utara,Maluku,127.53910719999999,0.21203694899999997,130361,3504,90767.0
2020-05-14,6.0,0.0,24.0,-18.0,350.0,7.0,137.0,206.0,Nusa Tenggara Barat,Nusa Tenggara,117.5086257,-8.606998866,130681,3510,90995.0
2020-05-14,2.0,1.0,0.0,1.0,23.0,1.0,2.0,20.0,Nusa Tenggara Timur,Nusa Tenggara,121.592271,-8.682205,130958,3518,91198.0
2020-05-14,4.0,0.0,0.0,4.0,330.0,7.0,50.0,273.0,Papua,Papua,138.69603,-4.66620953,131283,3527,91413.0
2020-05-14,18.0,0.0,0.0,18.0,88.0,1.0,2.0,85.0,Papua Barat,Papua,132.9762624,-2.045160182,131647,3537,91651.0
2020-05-14,5.0,0.0,0.0,5.0,97.0,6.0,53.0,38.0,Riau,Sumatera,101.8051092,0.511647851,132034,3544,91894.0
2020-05-14,1.0,0.0,13.0,-12.0,74.0,2.0,20.0,52.0,Sulawesi Barat,Sulawesi,119.34501940000001,-2.461746053,132355,3552,92132.0
2020-05-14,36.0,0.0,5.0,31.0,838.0,49.0,293.0,496.0,Sulawesi Selatan,Sulawesi,120.16205590000001,-3.731080714,132727,3560,92384.0
2020-05-14,9.0,0.0,1.0,8.0,111.0,4.0,21.0,86.0,Sulawesi Tengah,Sulawesi,121.20109270000002,-1.00413668,133070,3565,92620.0
2020-05-14,0.0,0.0,0.0,0.0,166.0,4.0,17.0,145.0,Sulawesi Tenggara,Sulawesi,122.070311,-4.124688793,133388,3571,92852.0
2020-05-14,1.0,1.0,4.0,-4.0,83.0,8.0,30.0,45.0,Sulawesi Utara,Sulawesi,124.5212396,1.259638212,133742,3579,93094.0
2020-05-14,32.0,2.0,3.0,27.0,371.0,22.0,89.0,260.0,Sumatera Barat,Sumatera,100.46506240000001,-0.850253225,134115,3588,93355.0
2020-05-14,117.0,1.0,0.0,116.0,439.0,17.0,73.0,349.0,Sumatera Selatan,Sumatera,104.1694647,-3.216211808,134458,3598,93586.0
2020-05-14,2.0,0.0,0.0,2.0,202.0,27.0,53.0,122.0,Sumatera Utara,Sumatera,99.05196442,2.191894453,134840,3605,93831.0
2020-05-15,0.0,0.0,0.0,0.0,17.0,1.0,13.0,3.0,Aceh,Sumatera,96.91052174,4.225614628,135219,3615,94093.0
2020-05-15,6.0,0.0,8.0,-2.0,338.0,3.0,152.0,183.0,Bali,Nusa Tenggara,115.1317136,-8.369471687999999,135586,3624,94336.0
2020-05-15,28.0,0.0,18.0,10.0,580.0,68.0,435.0,77.0,Banten,Jawa,106.10900430000001,-6.4567363879999995,135821,3631,94571.0
2020-05-15,11.0,0.0,0.0,11.0,53.0,2.0,2.0,49.0,Bengkulu,Sumatera,102.3384213,-3.533583627,136294,3641,94822.0
2020-05-15,86.0,7.0,106.0,-27.0,5451.0,430.0,1225.0,3796.0,DKI Jakarta,Jawa,106.8361183,-6.204698991,136679,3650,95084.0
2020-05-15,3.0,0.0,12.0,-9.0,187.0,8.0,88.0,91.0,Daerah Istimewa Yogyakarta,Jawa,110.4448783,-7.89450185,137049,3660,95331.0
2020-05-15,1.0,0.0,1.0,0.0,23.0,1.0,18.0,4.0,Gorontalo,Sulawesi,122.3760581,0.687002604,137403,3669,95599.0
2020-05-15,3.0,0.0,0.0,3.0,69.0,0.0,3.0,66.0,Jambi,Sumatera,102.72364040000001,-1.69769766,138113,3685,96108.0
2020-05-15,36.0,2.0,29.0,5.0,1914.0,126.0,422.0,1366.0,Jawa Barat,Jawa,107.6037083,-6.920432083,138465,3693,96335.0
2020-05-15,48.0,0.0,10.0,38.0,1444.0,92.0,408.0,944.0,Jawa Tengah,Jawa,110.2011149,-7.259097177,138840,3699,96572.0
2020-05-15,57.0,13.0,12.0,32.0,2021.0,367.0,1203.0,451.0,Jawa Timur,Jawa,112.73294140000002,-7.723345579,139229,3708,96815.0
2020-05-15,0.0,0.0,0.0,0.0,129.0,4.0,24.0,101.0,Kalimantan Barat,Kalimantan,111.12117759999998,-0.08647457199999999,139626,3716,97089.0
